"source_id","neighbor_id","distance"
"Row2246","2985",0.00000000000000011102230246251565
"Row2257","2997",0.00000000000000011102230246251565
"Row2261","3004",0.00000000000000011102230246251565
"Row2262","3005",0.00000000000000011102230246251565
"Row2264","3007",0.00000000000000011102230246251565
"Row2267","3011",0.00000000000000011102230246251565
"Row2287","3036",0.00000000000000011102230246251565
"Row2289","3038",0.00000000000000011102230246251565
"Row2291","3040",0.00000000000000011102230246251565
"Row2306","3060",0.00000000000000011102230246251565
"Row2308","3062",0.00000000000000011102230246251565
"Row2324","3081",0.00000000000000011102230246251565
"Row2331","3090",0.00000000000000011102230246251565
"Row2333","3093",0.00000000000000011102230246251565
"Row2337","3097",0.00000000000000011102230246251565
"Row2342","3102",0.00000000000000011102230246251565
"Row2349","3109",0.00000000000000011102230246251565
"Row2355","3117",0.00000000000000011102230246251565
"Row2368","3145",0.00000000000000011102230246251565
"Row2379","3159",0.00000000000000011102230246251565
"Row2380","3160",0.00000000000000011102230246251565
"Row2385","3167",0.00000000000000011102230246251565
"Row2406","3197",0.00000000000000011102230246251565
"Row2413","3208",0.00000000000000011102230246251565
"Row2415","3211",0.00000000000000011102230246251565
"Row2441","3256",0.00000000000000011102230246251565
"Row2445","3260",0.00000000000000011102230246251565
"Row2448","3263",0.00000000000000011102230246251565
"Row2455","3270",0.00000000000000011102230246251565
"Row2457","3272",0.00000000000000011102230246251565
"Row2467","3286",0.00000000000000011102230246251565
"Row2496","3334",0.00000000000000011102230246251565
"Row2504","3354",0.00000000000000011102230246251565
"Row2508","3359",0.00000000000000011102230246251565
"Row2523","3386",0.00000000000000011102230246251565
"Row2533","3396",0.00000000000000011102230246251565
"Row2540","3404",0.00000000000000011102230246251565
"Row2548","3415",0.00000000000000011102230246251565
"Row2551","3420",0.00000000000000011102230246251565
"Row2567","3438",0.00000000000000011102230246251565
"Row2572","3444",0.00000000000000011102230246251565
"Row2573","3445",0.00000000000000011102230246251565
"Row2590","3469",0.00000000000000011102230246251565
"Row2592","3471",0.00000000000000011102230246251565
"Row2593","3473",0.00000000000000011102230246251565
"Row2612","3501",0.00000000000000011102230246251565
"Row2618","3507",0.00000000000000011102230246251565
"Row2620","3510",0.00000000000000011102230246251565
"Row2622","3512",0.00000000000000011102230246251565
"Row2626","3516",0.00000000000000011102230246251565
"Row2627","3519",0.00000000000000011102230246251565
"Row2640","3538",0.00000000000000011102230246251565
"Row2653","3555",0.00000000000000011102230246251565
"Row2668","3576",0.00000000000000011102230246251565
"Row2675","3587",0.00000000000000011102230246251565
"Row2686","3606",0.00000000000000011102230246251565
"Row2702","3629",0.00000000000000011102230246251565
"Row2704","3633",0.00000000000000011102230246251565
"Row2737","3679",0.00000000000000011102230246251565
"Row2747","3689",0.00000000000000011102230246251565
"Row2779","3724",0.00000000000000011102230246251565
"Row2784","3729",0.00000000000000011102230246251565
"Row2789","3735",0.00000000000000011102230246251565
"Row2794","3740",0.00000000000000011102230246251565
"Row2804","3753",0.00000000000000011102230246251565
"Row2812","3764",0.00000000000000011102230246251565
"Row2814","3766",0.00000000000000011102230246251565
"Row2819","3771",0.00000000000000011102230246251565
"Row2824","3785",0.00000000000000011102230246251565
"Row2830","3791",0.00000000000000011102230246251565
"Row2832","3793",0.00000000000000011102230246251565
"Row2837","3799",0.00000000000000011102230246251565
"Row2850","3819",0.00000000000000011102230246251565
"Row2857","3827",0.00000000000000011102230246251565
"Row2865","3837",0.00000000000000011102230246251565
"Row2870","3843",0.00000000000000011102230246251565
"Row2871","3844",0.00000000000000011102230246251565
"Row2873","3846",0.00000000000000011102230246251565
"Row2881","3859",0.00000000000000011102230246251565
"Row2883","3862",0.00000000000000011102230246251565
"Row2884","3863",0.00000000000000011102230246251565
"Row2885","3864",0.00000000000000011102230246251565
"Row2886","3865",0.00000000000000011102230246251565
"Row2904","3898",0.00000000000000011102230246251565
"Row2925","3928",0.00000000000000011102230246251565
"Row2930","3937",0.00000000000000011102230246251565
"Row2949","3959",0.00000000000000011102230246251565
"Row2951","3963",0.00000000000000011102230246251565
"Row2954","8167",0.00000000000000011102230246251565
"Row2974","3990",0.00000000000000011102230246251565
"Row2977","3993",0.00000000000000011102230246251565
"Row2980","3997",0.00000000000000011102230246251565
"Row2987","4006",0.00000000000000011102230246251565
"Row3000","4020",0.00000000000000011102230246251565
"Row3007","4029",0.00000000000000011102230246251565
"Row3019","4042",0.00000000000000011102230246251565
"Row3024","4052",0.00000000000000011102230246251565
"Row3030","4062",0.00000000000000011102230246251565
"Row3031","4063",0.00000000000000011102230246251565
"Row3067","4124",0.00000000000000011102230246251565
"Row3068","6517",0.00000000000000011102230246251565
"Row3069","4126",0.00000000000000011102230246251565
"Row3074","4131",0.00000000000000011102230246251565
"Row3075","4132",0.00000000000000011102230246251565
"Row3080","4141",0.00000000000000011102230246251565
"Row3086","4148",0.00000000000000011102230246251565
"Row3095","4159",0.00000000000000011102230246251565
"Row3100","4167",0.00000000000000011102230246251565
"Row3114","4195",0.00000000000000011102230246251565
"Row3132","4221",0.00000000000000011102230246251565
"Row3146","4238",0.00000000000000011102230246251565
"Row3149","4241",0.00000000000000011102230246251565
"Row3152","4246",0.00000000000000011102230246251565
"Row3154","4248",0.00000000000000011102230246251565
"Row3158","4255",0.00000000000000011102230246251565
"Row3160","4259",0.00000000000000011102230246251565
"Row3176","4289",0.00000000000000011102230246251565
"Row3178","4291",0.00000000000000011102230246251565
"Row3182","5694",0.00000000000000011102230246251565
"Row3183","4297",0.00000000000000011102230246251565
"Row3185","4299",0.00000000000000011102230246251565
"Row3188","4305",0.00000000000000011102230246251565
"Row3192","4310",0.00000000000000011102230246251565
"Row3202","4327",0.00000000000000011102230246251565
"Row3205","4334",0.00000000000000011102230246251565
"Row3213","4345",0.00000000000000011102230246251565
"Row3217","4351",0.00000000000000011102230246251565
"Row3231","4372",0.00000000000000011102230246251565
"Row3234","4378",0.00000000000000011102230246251565
"Row3235","4380",0.00000000000000011102230246251565
"Row3239","4386",0.00000000000000011102230246251565
"Row3250","4399",0.00000000000000011102230246251565
"Row3273","4438",0.00000000000000011102230246251565
"Row3275","4440",0.00000000000000011102230246251565
"Row3282","4447",0.00000000000000011102230246251565
"Row3309","4484",0.00000000000000011102230246251565
"Row3309","6970",0.00000000000000011102230246251565
"Row3309","7082",0.00000000000000011102230246251565
"Row3309","7093",0.00000000000000011102230246251565
"Row3318","4498",0.00000000000000011102230246251565
"Row3339","4529",0.00000000000000011102230246251565
"Row3347","4545",0.00000000000000011102230246251565
"Row3348","4546",0.00000000000000011102230246251565
"Row3363","4578",0.00000000000000011102230246251565
"Row3390","4619",0.00000000000000011102230246251565
"Row3420","4663",0.00000000000000011102230246251565
"Row3433","4686",0.00000000000000011102230246251565
"Row3439","4697",0.00000000000000011102230246251565
"Row3454","4718",0.00000000000000011102230246251565
"Row3455","4719",0.00000000000000011102230246251565
"Row3459","4723",0.00000000000000011102230246251565
"Row3467","4736",0.00000000000000011102230246251565
"Row3490","4776",0.00000000000000011102230246251565
"Row3533","4836",0.00000000000000011102230246251565
"Row3554","4874",0.00000000000000011102230246251565
"Row3565","4888",0.00000000000000011102230246251565
"Row3575","4903",0.00000000000000011102230246251565
"Row3594","4941",0.00000000000000011102230246251565
"Row3609","4963",0.00000000000000011102230246251565
"Row3614","4969",0.00000000000000011102230246251565
"Row3618","4974",0.00000000000000011102230246251565
"Row3622","4978",0.00000000000000011102230246251565
"Row3629","4989",0.00000000000000011102230246251565
"Row3637","5004",0.00000000000000011102230246251565
"Row3642","5011",0.00000000000000011102230246251565
"Row3655","5034",0.00000000000000011102230246251565
"Row3656","5039",0.00000000000000011102230246251565
"Row3680","5075",0.00000000000000011102230246251565
"Row3687","5092",0.00000000000000011102230246251565
"Row3692","5099",0.00000000000000011102230246251565
"Row3693","5102",0.00000000000000011102230246251565
"Row3706","5120",0.00000000000000011102230246251565
"Row3713","5136",0.00000000000000011102230246251565
"Row3714","5137",0.00000000000000011102230246251565
"Row3715","5139",0.00000000000000011102230246251565
"Row3717","5147",0.00000000000000011102230246251565
"Row3718","5151",0.00000000000000011102230246251565
"Row3723","5588",0.00000000000000011102230246251565
"Row3726","5171",0.00000000000000011102230246251565
"Row3744","5222",0.00000000000000011102230246251565
"Row3758","5250",0.00000000000000011102230246251565
"Row3782","5296",0.00000000000000011102230246251565
"Row3801","5325",0.00000000000000011102230246251565
"Row3809","5341",0.00000000000000011102230246251565
"Row3814","5349",0.00000000000000011102230246251565
"Row3821","5364",0.00000000000000011102230246251565
"Row3828","5379",0.00000000000000011102230246251565
"Row3837","5391",0.00000000000000011102230246251565
"Row3838","5397",0.00000000000000011102230246251565
"Row3842","5404",0.00000000000000011102230246251565
"Row3843","5409",0.00000000000000011102230246251565
"Row3844","5410",0.00000000000000011102230246251565
"Row3848","5417",0.00000000000000011102230246251565
"Row3849","5418",0.00000000000000011102230246251565
"Row3867","5444",0.00000000000000011102230246251565
"Row3873","5450",0.00000000000000011102230246251565
"Row3876","5454",0.00000000000000011102230246251565
"Row3901","5486",0.00000000000000011102230246251565
"Row3926","5528",0.00000000000000011102230246251565
"Row3945","5564",0.00000000000000011102230246251565
"Row3956","5582",0.00000000000000011102230246251565
"Row3959","5165",0.00000000000000011102230246251565
"Row3988","5633",0.00000000000000011102230246251565
"Row4010","5673",0.00000000000000011102230246251565
"Row4022","4296",0.00000000000000011102230246251565
"Row4022","5694",0.00000000000000011102230246251565
"Row4058","5791",0.00000000000000011102230246251565
"Row4066","5804",0.00000000000000011102230246251565
"Row4099","5882",0.00000000000000011102230246251565
"Row4105","5891",0.00000000000000011102230246251565
"Row4121","5932",0.00000000000000011102230246251565
"Row4123","5941",0.00000000000000011102230246251565
"Row4126","5944",0.00000000000000011102230246251565
"Row4134","5955",0.00000000000000011102230246251565
"Row4141","5965",0.00000000000000011102230246251565
"Row4152","5988",0.00000000000000011102230246251565
"Row4156","5992",0.00000000000000011102230246251565
"Row4161","6001",0.00000000000000011102230246251565
"Row4176","6027",0.00000000000000011102230246251565
"Row4209","6116",0.00000000000000011102230246251565
"Row4221","6155",0.00000000000000011102230246251565
"Row4226","6162",0.00000000000000011102230246251565
"Row4254","6216",0.00000000000000011102230246251565
"Row4254","6268",0.00000000000000011102230246251565
"Row4256","6218",0.00000000000000011102230246251565
"Row4279","6263",0.00000000000000011102230246251565
"Row4284","6216",0.00000000000000011102230246251565
"Row4284","6268",0.00000000000000011102230246251565
"Row4294","6286",0.00000000000000011102230246251565
"Row4295","6287",0.00000000000000011102230246251565
"Row4306","6300",0.00000000000000011102230246251565
"Row4309","6303",0.00000000000000011102230246251565
"Row4316","6315",0.00000000000000011102230246251565
"Row4322","6324",0.00000000000000011102230246251565
"Row4350","6373",0.00000000000000011102230246251565
"Row4353","6376",0.00000000000000011102230246251565
"Row4370","6410",0.00000000000000011102230246251565
"Row4371","6412",0.00000000000000011102230246251565
"Row4371","8600",0.00000000000000011102230246251565
"Row4383","6440",0.00000000000000011102230246251565
"Row4384","6442",0.00000000000000011102230246251565
"Row4391","6461",0.00000000000000011102230246251565
"Row4392","6464",0.00000000000000011102230246251565
"Row4400","6484",0.00000000000000011102230246251565
"Row4403","6503",0.00000000000000011102230246251565
"Row4410","2552",0.00000000000000011102230246251565
"Row4410","4125",0.00000000000000011102230246251565
"Row4410","6517",0.00000000000000011102230246251565
"Row4410","7193",0.00000000000000011102230246251565
"Row4422","6541",0.00000000000000011102230246251565
"Row4454","6584",0.00000000000000011102230246251565
"Row4495","6663",0.00000000000000011102230246251565
"Row4519","6708",0.00000000000000011102230246251565
"Row4531","6731",0.00000000000000011102230246251565
"Row4532","6732",0.00000000000000011102230246251565
"Row4541","6754",0.00000000000000011102230246251565
"Row4544","6763",0.00000000000000011102230246251565
"Row4546","6765",0.00000000000000011102230246251565
"Row4554","6776",0.00000000000000011102230246251565
"Row4559","6785",0.00000000000000011102230246251565
"Row4560","6786",0.00000000000000011102230246251565
"Row4567","6794",0.00000000000000011102230246251565
"Row4583","6818",0.00000000000000011102230246251565
"Row4595","7054",0.00000000000000011102230246251565
"Row4595","25827",0.00000000000000011102230246251565
"Row4596","6857",0.00000000000000011102230246251565
"Row4597","6858",0.00000000000000011102230246251565
"Row4604","6870",0.00000000000000011102230246251565
"Row4627","6918",0.00000000000000011102230246251565
"Row4627","6981",0.00000000000000011102230246251565
"Row4631","6934",0.00000000000000011102230246251565
"Row4640","6947",0.00000000000000011102230246251565
"Row4658","4484",0.00000000000000011102230246251565
"Row4658","6970",0.00000000000000011102230246251565
"Row4658","7082",0.00000000000000011102230246251565
"Row4658","7093",0.00000000000000011102230246251565
"Row4665","6918",0.00000000000000011102230246251565
"Row4665","6981",0.00000000000000011102230246251565
"Row4671","6987",0.00000000000000011102230246251565
"Row4675","6993",0.00000000000000011102230246251565
"Row4676","6994",0.00000000000000011102230246251565
"Row4682","7001",0.00000000000000011102230246251565
"Row4691","7015",0.00000000000000011102230246251565
"Row4696","7022",0.00000000000000011102230246251565
"Row4699","7025",0.00000000000000011102230246251565
"Row4719","7050",0.00000000000000011102230246251565
"Row4723","6856",0.00000000000000011102230246251565
"Row4728","7059",0.00000000000000011102230246251565
"Row4745","7079",0.00000000000000011102230246251565
"Row4747","4484",0.00000000000000011102230246251565
"Row4747","6970",0.00000000000000011102230246251565
"Row4747","7082",0.00000000000000011102230246251565
"Row4747","7093",0.00000000000000011102230246251565
"Row4757","2185",0.00000000000000011102230246251565
"Row4757","7584",0.00000000000000011102230246251565
"Row4757","7705",0.00000000000000011102230246251565
"Row4757","7789",0.00000000000000011102230246251565
"Row4758","4484",0.00000000000000011102230246251565
"Row4758","6970",0.00000000000000011102230246251565
"Row4758","7082",0.00000000000000011102230246251565
"Row4758","7093",0.00000000000000011102230246251565
"Row4762","7102",0.00000000000000011102230246251565
"Row4772","7118",0.00000000000000011102230246251565
"Row4775","7123",0.00000000000000011102230246251565
"Row4776","7124",0.00000000000000011102230246251565
"Row4783","7139",0.00000000000000011102230246251565
"Row4786","7143",0.00000000000000011102230246251565
"Row4788","7149",0.00000000000000011102230246251565
"Row4816","6517",0.00000000000000011102230246251565
"Row4820","7208",0.00000000000000011102230246251565
"Row4824","7215",0.00000000000000011102230246251565
"Row4866","7305",0.00000000000000011102230246251565
"Row4876","7318",0.00000000000000011102230246251565
"Row4877","7319",0.00000000000000011102230246251565
"Row4880","7323",0.00000000000000011102230246251565
"Row4884","7327",0.00000000000000011102230246251565
"Row4909","7373",0.00000000000000011102230246251565
"Row4922","7396",0.00000000000000011102230246251565
"Row4925","7419",0.00000000000000011102230246251565
"Row4932","7448",0.00000000000000011102230246251565
"Row4933","7449",0.00000000000000011102230246251565
"Row4956","7569",0.00000000000000011102230246251565
"Row4957","7570",0.00000000000000011102230246251565
"Row4962","2187",0.00000000000000011102230246251565
"Row4962","7092",0.00000000000000011102230246251565
"Row4970","7624",0.00000000000000011102230246251565
"Row4973","7647",0.00000000000000011102230246251565
"Row4976","7657",0.00000000000000011102230246251565
"Row4976","26159",0.00000000000000011102230246251565
"Row4983","2187",0.00000000000000011102230246251565
"Row4983","7092",0.00000000000000011102230246251565
"Row4995","7743",0.00000000000000011102230246251565
"Row4997","7748",0.00000000000000011102230246251565
"Row5010","2187",0.00000000000000011102230246251565
"Row5010","7092",0.00000000000000011102230246251565
"Row5016","7820",0.00000000000000011102230246251565
"Row5025","7840",0.00000000000000011102230246251565
"Row5026","7841",0.00000000000000011102230246251565
"Row5034","7883",0.00000000000000011102230246251565
"Row5034","8482",0.00000000000000011102230246251565
"Row5034","8521",0.00000000000000011102230246251565
"Row5037","7889",0.00000000000000011102230246251565
"Row5039","7894",0.00000000000000011102230246251565
